,lisa_night,lisa_morning_peak,lisa_morning_offpeak,lisa_lunch_hours,lisa_afternoon_offpeak,lisa_evening_peak,lisa_evening_offpeak,lisa_late_night
8095,NS,HL,NS,NS,NS,NS,NS,NS
8096,NS,NS,NS,NS,NS,NS,NS,NS
8097,NS,NS,NS,NS,HL,NS,NS,NS
8098,NS,NS,NS,NS,NS,NS,NS,NS
8099,NS,HL,NS,NS,NS,HH,HL,NS
8100,NS,NS,NS,NS,NS,HL,NS,NS
8101,NS,NS,NS,NS,NS,NS,NS,NS
8102,NS,NS,NS,HH,NS,NS,NS,NS
8103,LL,NS,NS,HL,HL,NS,NS,NS
8104,NS,NS,NS,NS,NS,NS,NS,NS
8105,NS,NS,NS,NS,NS,NS,NS,NS
8106,NS,NS,LL,NS,NS,NS,NS,NS
8107,NS,NS,NS,NS,NS,HH,NS,NS
8108,HH,NS,NS,NS,NS,NS,NS,NS
8109,NS,NS,NS,NS,NS,NS,NS,NS
8110,NS,NS,NS,NS,NS,NS,NS,NS
8111,NS,NS,NS,NS,NS,NS,NS,NS
8112,NS,NS,NS,NS,NS,NS,NS,NS
8113,NS,NS,NS,NS,HH,NS,NS,NS
8114,NS,NS,NS,NS,NS,LH,NS,NS
8115,NS,NS,NS,NS,NS,NS,NS,NS
8116,NS,NS,NS,HH,NS,LH,NS,NS
8117,NS,NS,NS,NS,NS,NS,NS,NS
8118,NS,NS,NS,NS,NS,NS,NS,NS
8119,NS,NS,NS,NS,NS,NS,NS,NS
8120,HH,HH,NS,NS,NS,NS,NS,NS
8121,NS,NS,NS,NS,NS,HH,NS,NS
8122,NS,NS,NS,NS,NS,NS,NS,NS
8123,HH,NS,NS,NS,NS,NS,NS,NS
8124,LH,NS,LH,NS,NS,NS,NS,NS
8125,NS,NS,NS,NS,LL,NS,NS,NS
8126,NS,NS,NS,NS,NS,NS,NS,NS
8127,NS,HH,NS,NS,NS,NS,NS,LL
8128,NS,NS,NS,NS,NS,NS,NS,HH
8129,NS,NS,NS,HH,NS,HH,NS,NS
8130,NS,NS,NS,NS,NS,NS,NS,NS
8131,NS,NS,NS,NS,NS,LH,NS,NS
8132,NS,HH,NS,NS,NS,NS,NS,NS
8133,NS,NS,NS,NS,NS,HH,NS,NS
8134,NS,NS,NS,NS,NS,NS,NS,NS
8135,NS,NS,NS,LL,NS,NS,NS,NS
8136,NS,NS,NS,NS,NS,NS,NS,NS
8137,NS,NS,NS,NS,NS,NS,LH,NS
8138,NS,NS,NS,NS,NS,NS,NS,HL
8139,NS,NS,NS,NS,NS,NS,NS,NS
8140,NS,NS,NS,NS,NS,NS,NS,NS
8141,NS,NS,NS,NS,NS,NS,NS,NS
8142,NS,NS,NS,NS,LL,NS,NS,NS
8143,NS,NS,NS,LH,NS,NS,NS,NS
8144,NS,NS,NS,NS,LH,NS,NS,NS
8145,NS,NS,NS,NS,NS,NS,NS,NS
8146,NS,NS,NS,NS,NS,NS,HH,NS
8147,NS,HL,NS,NS,LH,NS,NS,NS
8148,NS,NS,HL,NS,NS,NS,NS,NS
8149,NS,NS,NS,NS,NS,NS,NS,NS
8150,NS,NS,NS,NS,NS,NS,NS,NS
8151,NS,NS,NS,NS,HL,NS,NS,NS
8152,NS,NS,NS,NS,NS,NS,NS,NS
8153,NS,NS,NS,NS,NS,NS,NS,NS
8154,NS,NS,NS,NS,NS,NS,NS,NS
8155,NS,NS,NS,NS,NS,NS,NS,NS
8156,HL,NS,NS,NS,HL,NS,NS,NS
8157,NS,NS,NS,NS,NS,NS,NS,NS
8158,NS,NS,NS,NS,NS,NS,NS,NS
8159,NS,NS,NS,NS,NS,NS,NS,NS
8160,NS,NS,LH,NS,NS,HL,HH,HL
8161,NS,NS,NS,NS,NS,NS,NS,NS
8162,NS,NS,NS,NS,NS,NS,NS,NS
8163,NS,NS,NS,NS,NS,NS,NS,NS
8164,NS,NS,HL,NS,LL,NS,LL,NS
8165,NS,NS,NS,NS,NS,NS,NS,NS
8166,NS,NS,NS,NS,NS,NS,HL,NS
8167,NS,NS,NS,NS,NS,NS,NS,NS
8168,NS,NS,NS,NS,NS,NS,NS,NS
8169,NS,NS,NS,NS,NS,NS,NS,NS
8170,NS,NS,NS,NS,NS,NS,NS,NS
8171,NS,NS,NS,NS,NS,NS,NS,NS
8172,NS,HL,NS,NS,NS,NS,NS,NS
8173,LL,NS,NS,NS,LL,LL,HL,NS
8174,NS,NS,NS,NS,NS,NS,NS,NS
8175,NS,NS,NS,NS,NS,HH,NS,NS
8176,NS,NS,NS,NS,NS,NS,NS,NS
8177,NS,NS,NS,NS,NS,NS,NS,NS
8178,HH,NS,NS,NS,NS,NS,NS,NS
8179,NS,NS,NS,NS,NS,NS,HH,NS
8180,HL,NS,NS,NS,LL,NS,NS,NS
8181,NS,NS,NS,NS,NS,NS,NS,NS
8182,NS,NS,NS,NS,NS,NS,NS,NS
8183,NS,NS,NS,NS,NS,NS,NS,NS
8184,NS,NS,NS,NS,NS,NS,NS,NS
8185,NS,NS,NS,NS,NS,NS,NS,NS
8186,NS,NS,NS,NS,NS,NS,NS,NS
8187,NS,NS,NS,NS,NS,NS,HL,NS
8188,NS,NS,NS,NS,NS,HH,NS,NS
8189,NS,NS,NS,NS,NS,NS,NS,NS
8190,NS,NS,NS,NS,NS,HH,HH,NS
8191,NS,NS,NS,NS,HH,NS,NS,LL
8192,NS,NS,NS,NS,NS,NS,NS,LH
8193,NS,NS,NS,NS,NS,NS,NS,NS
8194,NS,NS,NS,NS,NS,NS,NS,NS
8195,NS,NS,NS,NS,NS,NS,NS,NS
8196,NS,NS,HL,NS,NS,NS,NS,NS
8197,NS,NS,NS,NS,NS,NS,NS,NS
8198,NS,NS,NS,NS,NS,NS,NS,NS
8199,NS,NS,NS,NS,NS,NS,NS,NS
8200,NS,NS,NS,NS,NS,HH,NS,NS
8201,NS,NS,NS,NS,NS,NS,NS,NS
8202,NS,NS,HL,NS,NS,NS,NS,NS
8203,NS,NS,NS,NS,NS,NS,NS,NS
8204,NS,NS,NS,NS,NS,NS,NS,NS
8205,NS,NS,NS,LL,NS,NS,NS,NS
8206,NS,NS,NS,NS,NS,NS,HH,NS
8207,NS,NS,NS,NS,HH,NS,NS,NS
8208,NS,NS,NS,HL,NS,HL,NS,NS
8209,NS,NS,NS,NS,NS,NS,NS,NS
8210,NS,NS,NS,NS,NS,NS,NS,NS
8211,NS,NS,NS,NS,NS,NS,NS,NS
8212,NS,NS,NS,NS,NS,NS,NS,NS
8213,NS,NS,NS,NS,NS,NS,NS,NS
8214,NS,NS,NS,NS,NS,NS,NS,NS
8215,LL,NS,NS,HL,NS,NS,NS,NS
8216,NS,NS,NS,NS,NS,NS,LH,NS
8217,NS,NS,NS,NS,NS,NS,NS,NS
8218,NS,NS,NS,NS,NS,NS,NS,NS
8219,NS,NS,NS,NS,NS,HL,NS,NS
8220,NS,LL,NS,NS,NS,NS,HL,NS
8221,LL,HL,NS,NS,NS,HH,NS,NS
8222,NS,NS,NS,NS,NS,NS,NS,NS
8223,NS,NS,NS,NS,NS,NS,NS,NS
8224,NS,NS,NS,NS,NS,NS,NS,NS
8225,NS,NS,NS,NS,NS,NS,NS,NS
8226,NS,NS,NS,NS,NS,HL,NS,NS
8227,NS,NS,NS,NS,NS,NS,NS,NS
8228,NS,NS,NS,NS,NS,NS,NS,LL
8229,HL,NS,NS,LL,NS,NS,NS,LL
8230,NS,NS,LH,NS,NS,NS,NS,NS
8231,NS,NS,HH,NS,NS,NS,NS,NS
8232,NS,LL,NS,NS,NS,NS,NS,NS
8233,NS,NS,NS,NS,LL,NS,NS,NS
8234,NS,NS,NS,LH,NS,HH,NS,NS
8235,LL,NS,NS,NS,NS,NS,NS,NS
8236,HL,NS,NS,LH,NS,NS,NS,NS
8237,NS,NS,NS,NS,NS,NS,NS,NS
8238,NS,HH,NS,NS,NS,LH,NS,NS
8239,NS,NS,NS,NS,NS,HH,NS,NS
8240,NS,NS,NS,NS,NS,NS,NS,NS
8241,NS,NS,NS,HH,NS,NS,NS,NS
8242,NS,NS,NS,NS,NS,NS,NS,NS
8243,NS,NS,NS,NS,NS,HH,NS,NS
8244,NS,NS,NS,NS,NS,LL,NS,NS
8245,NS,NS,HL,NS,NS,NS,NS,NS
8246,NS,NS,NS,NS,NS,NS,NS,NS
8247,NS,NS,NS,NS,NS,NS,NS,NS
8248,NS,NS,HL,NS,NS,NS,NS,NS
8249,NS,NS,NS,NS,HH,NS,NS,NS
8250,NS,NS,NS,NS,NS,NS,HL,NS
8251,NS,NS,NS,NS,HH,NS,NS,NS
8252,NS,NS,NS,NS,NS,NS,NS,NS
8253,NS,NS,NS,NS,NS,NS,NS,NS
8254,NS,NS,NS,NS,NS,NS,NS,NS
8255,NS,NS,NS,NS,LH,NS,NS,NS
8256,NS,NS,NS,NS,NS,NS,NS,NS
8257,NS,NS,HH,NS,NS,HH,LH,NS
8258,NS,NS,NS,NS,NS,NS,LH,NS
8259,NS,HL,NS,NS,HL,NS,NS,NS
8260,NS,NS,NS,NS,NS,NS,NS,NS
8261,NS,NS,NS,NS,NS,HL,NS,NS
8262,NS,NS,NS,NS,NS,HH,NS,NS
8263,HH,NS,NS,NS,NS,NS,HH,NS
8264,NS,NS,NS,NS,NS,NS,NS,NS
8265,NS,NS,NS,NS,NS,NS,NS,NS
8266,NS,NS,NS,NS,NS,HH,NS,NS
8267,NS,LL,NS,NS,NS,NS,NS,NS
8268,NS,NS,NS,NS,NS,NS,NS,NS
8269,NS,NS,NS,NS,NS,NS,NS,NS
8270,NS,NS,NS,NS,NS,NS,NS,NS
8271,NS,NS,NS,NS,NS,NS,NS,NS
8272,NS,NS,NS,NS,NS,NS,NS,NS
8273,NS,LL,NS,NS,NS,NS,NS,NS
8274,NS,NS,NS,NS,NS,NS,NS,NS
8275,NS,NS,LL,NS,NS,NS,NS,NS
8276,NS,NS,NS,LL,NS,NS,NS,NS
8277,NS,NS,NS,NS,LH,NS,NS,NS
8278,NS,NS,NS,NS,NS,NS,NS,NS
8279,NS,HL,NS,NS,NS,LL,NS,NS
8280,NS,NS,NS,NS,NS,LH,NS,NS
8281,NS,NS,NS,NS,NS,NS,HL,NS
8282,NS,NS,NS,NS,NS,NS,NS,NS
8283,NS,LH,NS,NS,NS,NS,NS,NS
8284,NS,NS,NS,NS,NS,NS,NS,NS
8285,NS,NS,NS,NS,NS,NS,NS,NS
8286,NS,NS,NS,HH,NS,NS,NS,NS
8287,HH,NS,NS,NS,NS,NS,NS,NS
8288,LH,NS,NS,NS,NS,NS,NS,NS
8289,NS,NS,NS,LH,NS,NS,NS,NS
8290,NS,NS,HL,NS,NS,NS,NS,NS
8291,NS,NS,NS,NS,NS,NS,NS,NS
8292,LH,NS,NS,NS,NS,NS,NS,NS
8293,NS,NS,NS,HH,NS,NS,NS,NS
8294,NS,NS,NS,NS,LH,HH,NS,NS
8295,NS,LH,NS,NS,NS,NS,NS,NS
8296,NS,NS,NS,NS,NS,NS,NS,NS
8297,NS,NS,NS,NS,NS,NS,NS,NS
8298,NS,NS,NS,LH,NS,NS,NS,NS
8299,NS,NS,NS,NS,NS,NS,NS,NS
8300,NS,NS,NS,LL,LL,LL,HL,NS
8301,NS,NS,NS,NS,NS,NS,HL,NS
8302,HH,NS,NS,HH,NS,NS,NS,NS
8303,HL,NS,HH,HH,NS,NS,NS,NS
8304,NS,NS,NS,NS,NS,NS,NS,NS
8305,NS,HL,NS,NS,NS,NS,NS,NS
8306,NS,NS,NS,NS,NS,LL,NS,NS
8307,NS,NS,NS,NS,NS,NS,NS,NS
8308,NS,NS,NS,NS,NS,NS,LH,NS
8309,NS,NS,NS,NS,NS,HH,NS,NS
8310,NS,NS,NS,NS,NS,NS,NS,NS
8311,NS,LL,LL,NS,NS,NS,NS,NS
8312,NS,NS,HH,NS,NS,NS,NS,NS
8313,NS,NS,NS,NS,NS,LH,NS,NS
8314,HH,NS,NS,NS,NS,NS,NS,NS
8315,NS,NS,NS,NS,NS,NS,NS,NS
8316,NS,NS,NS,NS,NS,NS,NS,NS
8317,NS,NS,NS,NS,HH,NS,NS,NS
8318,NS,NS,NS,NS,NS,NS,NS,NS
8319,NS,NS,NS,NS,NS,HL,NS,NS
8320,NS,NS,NS,NS,NS,LL,NS,NS
8321,NS,NS,NS,NS,NS,NS,NS,NS
8322,NS,NS,NS,NS,NS,NS,NS,NS
8323,NS,NS,NS,HL,NS,NS,NS,NS
8324,NS,NS,NS,NS,NS,NS,NS,NS
8325,NS,NS,NS,NS,NS,NS,NS,NS
8326,NS,NS,NS,NS,NS,NS,NS,NS
8327,NS,NS,NS,NS,NS,NS,NS,NS
8328,NS,NS,NS,NS,LL,NS,NS,NS
8329,NS,NS,NS,NS,NS,NS,HH,NS
8330,NS,NS,NS,NS,NS,NS,LL,NS
8331,NS,NS,NS,NS,NS,NS,NS,NS
8332,NS,NS,NS,NS,NS,NS,NS,NS
8333,NS,NS,NS,NS,LH,NS,NS,NS
8334,NS,NS,NS,NS,NS,NS,NS,HL
8335,NS,NS,NS,NS,NS,NS,NS,NS
8336,NS,NS,NS,NS,LL,NS,NS,NS
8337,NS,NS,NS,NS,NS,NS,NS,NS
8338,NS,NS,NS,NS,HL,NS,NS,NS
8339,NS,NS,NS,LL,NS,NS,NS,NS
8340,NS,NS,NS,NS,NS,NS,NS,NS
8341,NS,NS,NS,LL,NS,NS,NS,NS
8342,NS,NS,NS,LL,NS,NS,NS,NS
8343,LH,NS,NS,NS,NS,NS,NS,NS
8344,NS,NS,NS,LL,NS,NS,NS,NS
8345,NS,NS,HL,NS,NS,NS,HL,NS
8346,NS,NS,LL,NS,NS,NS,NS,NS
8347,NS,NS,NS,NS,NS,NS,NS,NS
8348,NS,NS,NS,NS,NS,NS,NS,NS
8349,NS,HL,NS,NS,NS,NS,NS,NS
8350,NS,NS,NS,NS,NS,NS,NS,HH
8351,NS,NS,NS,NS,NS,NS,NS,NS
8352,NS,NS,NS,LH,NS,NS,HH,NS
8353,NS,NS,NS,NS,NS,NS,NS,NS
8354,NS,HH,NS,NS,NS,NS,NS,NS
8355,NS,NS,NS,NS,NS,NS,NS,NS
8356,NS,NS,NS,NS,NS,NS,NS,NS
8357,NS,NS,NS,NS,NS,NS,NS,NS
8358,NS,NS,NS,NS,NS,HL,NS,NS
8359,NS,NS,NS,NS,NS,NS,NS,NS
8360,NS,NS,NS,NS,NS,NS,NS,NS
8361,NS,NS,NS,NS,NS,NS,NS,NS
8362,NS,NS,NS,NS,NS,NS,HL,HL
8363,NS,NS,NS,NS,NS,HL,NS,NS
8364,NS,NS,NS,NS,NS,NS,NS,NS
8365,NS,NS,NS,NS,NS,NS,NS,NS
8366,HH,NS,HH,NS,HH,NS,HH,HH
8367,NS,NS,NS,NS,NS,NS,LH,HL
8368,LL,HL,NS,LL,NS,NS,NS,NS
8369,NS,NS,NS,NS,NS,HH,NS,NS
8370,NS,NS,HL,NS,NS,NS,NS,NS
8371,NS,NS,NS,NS,NS,HL,NS,HL
8372,NS,NS,NS,NS,NS,NS,NS,LL
8373,NS,NS,NS,NS,NS,NS,NS,NS
8374,NS,NS,NS,NS,NS,NS,NS,NS
8375,NS,NS,LH,NS,NS,NS,NS,HH
8376,NS,NS,NS,NS,NS,NS,NS,NS
8377,NS,HL,NS,NS,NS,NS,NS,NS
8378,NS,HL,NS,NS,NS,NS,NS,NS
8379,NS,NS,NS,NS,NS,NS,NS,NS
8380,NS,NS,NS,NS,NS,NS,NS,NS
8381,NS,NS,NS,NS,NS,NS,NS,NS
8382,NS,NS,NS,NS,NS,NS,NS,NS
8383,NS,NS,NS,NS,NS,NS,NS,LL
8384,NS,NS,LL,NS,NS,NS,NS,NS
8385,NS,NS,NS,NS,NS,NS,NS,LL
8386,NS,NS,NS,NS,NS,NS,NS,NS
8387,NS,NS,NS,NS,NS,HL,NS,NS
8388,NS,NS,NS,NS,NS,NS,NS,NS
8389,NS,NS,HL,NS,NS,NS,NS,LL
8390,NS,NS,NS,NS,NS,NS,NS,NS
8391,NS,NS,NS,NS,LL,NS,NS,NS
8392,NS,HH,NS,NS,NS,NS,NS,NS
8393,NS,NS,NS,NS,NS,NS,NS,NS
8394,HH,NS,NS,NS,NS,NS,NS,HH
8395,NS,NS,NS,NS,NS,NS,NS,NS
8396,NS,NS,NS,NS,NS,NS,NS,NS
8397,NS,NS,NS,NS,NS,NS,NS,NS
8398,NS,NS,NS,NS,NS,NS,NS,NS
8399,NS,NS,NS,NS,NS,NS,NS,NS
8400,NS,NS,NS,NS,NS,NS,NS,NS
8401,NS,NS,NS,NS,NS,NS,NS,NS
8402,NS,NS,NS,NS,NS,NS,NS,NS
8403,NS,NS,NS,NS,NS,NS,NS,NS
8404,NS,NS,NS,NS,NS,LH,NS,NS
8405,NS,NS,NS,NS,NS,NS,NS,NS
8406,NS,NS,NS,NS,HL,NS,NS,NS
8407,NS,NS,NS,NS,NS,NS,NS,NS
8408,NS,NS,NS,NS,LH,NS,NS,NS
8409,HL,NS,NS,NS,NS,LL,LL,NS
8410,NS,NS,NS,NS,NS,NS,NS,NS
8411,NS,NS,NS,NS,NS,NS,NS,NS
8412,NS,NS,NS,NS,NS,NS,NS,NS
8413,NS,NS,HH,NS,NS,NS,NS,NS
8414,NS,NS,NS,NS,NS,HH,NS,NS
8415,NS,NS,NS,NS,NS,NS,NS,NS
8416,NS,NS,NS,NS,NS,NS,NS,NS
8417,NS,NS,NS,NS,HH,NS,LH,NS
8418,NS,NS,NS,NS,NS,NS,NS,HL
8419,NS,NS,NS,NS,NS,NS,NS,NS
8420,NS,NS,NS,NS,NS,NS,NS,NS
8421,NS,NS,NS,NS,NS,NS,NS,NS
8422,NS,NS,NS,NS,NS,NS,NS,NS
8423,NS,NS,NS,NS,NS,NS,NS,HL
8424,NS,NS,NS,NS,NS,NS,NS,NS
8425,NS,NS,NS,NS,NS,NS,NS,HH
8426,NS,NS,NS,NS,NS,NS,NS,NS
8427,NS,NS,NS,NS,LL,LL,NS,HL
8428,NS,NS,NS,NS,NS,NS,NS,NS
8429,NS,NS,NS,NS,NS,NS,NS,LH
8430,NS,NS,NS,NS,NS,NS,NS,NS
8431,NS,NS,NS,HH,NS,HH,HH,NS
8432,NS,NS,NS,HH,NS,NS,NS,NS
8433,NS,NS,NS,NS,NS,NS,NS,NS
8434,NS,NS,NS,NS,NS,NS,NS,HL
8435,NS,NS,NS,NS,NS,NS,NS,NS
8436,NS,HH,NS,NS,NS,NS,NS,HH
8437,NS,NS,NS,NS,NS,NS,NS,NS
8438,NS,NS,NS,NS,NS,NS,NS,NS
8439,NS,NS,NS,NS,NS,NS,NS,NS
8440,NS,NS,NS,NS,NS,NS,NS,NS
8441,NS,NS,NS,NS,NS,NS,NS,NS
8442,NS,NS,NS,NS,NS,NS,NS,NS
8443,NS,NS,LH,HH,NS,NS,NS,NS
8444,NS,NS,NS,NS,NS,NS,NS,NS
8445,NS,NS,NS,NS,LH,NS,NS,NS
8446,NS,NS,NS,NS,HH,NS,NS,NS
8447,NS,NS,NS,NS,NS,NS,NS,NS
8448,NS,NS,NS,NS,NS,NS,NS,NS
8449,NS,NS,NS,NS,NS,NS,NS,NS
8450,NS,NS,NS,NS,NS,NS,NS,NS
8451,NS,NS,NS,NS,NS,NS,NS,NS
8452,NS,NS,NS,NS,NS,NS,NS,NS
8453,NS,NS,NS,NS,NS,NS,NS,NS
8454,NS,NS,NS,NS,NS,NS,NS,NS
8455,NS,NS,NS,NS,HH,NS,NS,NS
8456,NS,NS,LL,HL,NS,NS,NS,NS
8457,NS,NS,NS,LH,NS,NS,NS,NS
8458,NS,NS,NS,NS,NS,HH,NS,NS
8459,NS,NS,NS,NS,HH,NS,NS,NS
8460,NS,NS,NS,NS,NS,NS,NS,NS
8461,NS,NS,NS,NS,NS,NS,NS,NS
8462,NS,NS,NS,NS,NS,NS,NS,NS
8463,NS,HL,NS,NS,LH,NS,NS,LL
8464,NS,NS,NS,NS,NS,NS,NS,NS
8465,NS,NS,NS,NS,NS,NS,NS,NS
8466,NS,NS,NS,LH,NS,NS,NS,NS
8467,NS,NS,NS,NS,NS,NS,NS,HH
8468,NS,NS,NS,NS,NS,HH,HH,NS
8469,NS,NS,HH,NS,NS,NS,NS,NS
8470,NS,HH,NS,NS,NS,NS,NS,NS
8471,NS,NS,NS,NS,NS,NS,NS,NS
8472,NS,HH,NS,HH,NS,NS,NS,NS
8473,NS,NS,NS,NS,NS,NS,NS,HH
8474,NS,HH,NS,NS,NS,NS,NS,LL
8475,NS,NS,NS,NS,NS,NS,NS,NS
8476,NS,NS,NS,NS,NS,NS,NS,NS
8477,HH,NS,NS,NS,NS,NS,NS,NS
8478,HH,NS,HH,NS,NS,NS,NS,NS
8479,NS,NS,NS,HH,NS,NS,NS,NS
8480,NS,NS,NS,NS,NS,NS,NS,NS
8481,NS,NS,NS,NS,LH,NS,NS,NS
8482,HL,NS,NS,HL,NS,NS,NS,NS
8483,NS,NS,NS,NS,NS,NS,NS,NS
8484,NS,NS,NS,NS,NS,NS,NS,NS
8485,NS,NS,NS,NS,NS,NS,NS,NS
8486,NS,NS,NS,NS,NS,NS,NS,NS
8487,NS,NS,NS,NS,NS,NS,HL,NS
8488,NS,NS,NS,NS,NS,NS,NS,NS
8489,NS,NS,NS,NS,HH,NS,NS,NS
8490,NS,NS,NS,NS,NS,NS,NS,NS
8491,NS,NS,NS,NS,NS,NS,NS,NS
8492,NS,NS,NS,NS,NS,NS,NS,NS
8493,NS,NS,NS,NS,NS,NS,NS,NS
8494,NS,NS,NS,NS,NS,NS,HL,NS
8495,NS,NS,NS,NS,NS,NS,NS,NS
8496,NS,NS,NS,NS,NS,NS,NS,NS
8497,NS,NS,NS,LH,HL,NS,NS,NS
8498,NS,NS,HL,NS,NS,NS,NS,NS
8499,NS,NS,HL,NS,NS,NS,NS,NS
8500,NS,NS,NS,NS,NS,NS,NS,NS
8501,NS,NS,NS,NS,NS,HL,NS,NS
8502,NS,HL,NS,NS,NS,HH,NS,NS
8503,NS,NS,NS,NS,NS,NS,NS,NS
8504,LH,NS,NS,NS,NS,NS,NS,NS
8505,NS,NS,NS,NS,NS,NS,NS,NS
8506,NS,NS,NS,NS,NS,HH,NS,NS
8507,NS,NS,NS,NS,NS,NS,NS,NS
8508,NS,NS,NS,NS,NS,NS,LH,NS
8509,LH,NS,NS,NS,HL,NS,NS,NS
8510,NS,NS,LL,NS,NS,NS,NS,NS
8511,NS,NS,NS,NS,NS,NS,NS,NS
8512,NS,NS,NS,NS,NS,NS,NS,NS
8513,NS,NS,HL,NS,HH,NS,NS,NS
8514,LL,NS,NS,NS,NS,NS,NS,NS
8515,NS,NS,NS,NS,NS,NS,NS,NS
8516,NS,NS,NS,HL,NS,NS,HL,HL
8517,NS,NS,NS,NS,NS,NS,NS,NS
8518,NS,NS,NS,NS,NS,NS,NS,NS
8519,NS,NS,NS,NS,NS,NS,NS,NS
8520,LL,NS,NS,HH,NS,NS,NS,NS
8521,NS,NS,NS,NS,NS,NS,NS,NS
8522,NS,NS,NS,NS,NS,NS,NS,NS
8523,HL,NS,NS,NS,NS,NS,NS,NS
8524,NS,NS,NS,NS,NS,NS,NS,NS
8525,NS,NS,NS,NS,NS,NS,NS,NS
8526,NS,NS,NS,NS,NS,NS,NS,NS
8527,NS,NS,NS,NS,NS,NS,NS,NS
8528,LL,NS,LL,NS,NS,NS,NS,NS
8529,NS,NS,NS,NS,NS,NS,NS,NS
8530,NS,NS,NS,NS,NS,HL,NS,NS
8531,NS,NS,NS,NS,NS,HH,NS,NS
8532,NS,NS,NS,NS,NS,NS,NS,NS
8533,NS,NS,LH,LH,NS,NS,NS,NS
8534,NS,NS,NS,NS,HH,NS,NS,NS
8535,LH,NS,NS,NS,NS,NS,NS,NS
8536,NS,LL,NS,NS,NS,NS,NS,NS
8537,LH,NS,NS,NS,NS,NS,NS,NS
8538,NS,NS,HH,LH,NS,NS,NS,NS
8539,NS,NS,NS,NS,NS,NS,NS,NS
8540,NS,NS,NS,NS,NS,NS,LH,NS
8541,NS,NS,NS,NS,NS,NS,NS,NS
8542,NS,LL,NS,NS,NS,LL,NS,NS
8543,NS,HH,NS,NS,NS,NS,NS,NS
8544,NS,NS,NS,NS,NS,NS,NS,NS
8545,NS,HH,NS,NS,NS,NS,NS,NS
8546,NS,NS,NS,NS,NS,NS,NS,NS
8547,NS,NS,NS,NS,NS,NS,HL,NS
8548,NS,NS,NS,NS,NS,NS,NS,NS
8549,NS,NS,NS,NS,NS,NS,NS,NS
8550,NS,NS,NS,NS,NS,NS,NS,NS
8551,NS,NS,NS,NS,NS,NS,NS,NS
8552,NS,NS,HL,NS,NS,NS,NS,NS
8553,NS,NS,NS,NS,NS,LL,HH,NS
8554,NS,NS,NS,NS,NS,NS,NS,NS
8555,NS,HH,NS,NS,NS,NS,NS,NS
8556,NS,NS,NS,NS,NS,NS,NS,NS
8557,NS,NS,NS,NS,NS,NS,NS,NS
8558,NS,NS,NS,NS,NS,NS,NS,NS
8559,NS,NS,NS,NS,NS,NS,NS,NS
8560,NS,NS,HH,NS,NS,NS,NS,NS
8561,NS,NS,NS,NS,NS,LH,NS,NS
8562,NS,NS,NS,NS,NS,NS,NS,NS
8563,NS,NS,NS,NS,NS,NS,NS,HH
8564,NS,LH,NS,NS,NS,NS,HH,NS
8565,NS,NS,NS,NS,NS,NS,NS,NS
8566,NS,NS,HL,NS,NS,NS,NS,NS
8567,NS,HL,NS,NS,NS,NS,NS,NS
8568,NS,NS,NS,NS,NS,HL,NS,HH
8569,NS,NS,NS,NS,NS,NS,HH,NS
8570,NS,NS,NS,NS,NS,NS,HH,NS
8571,NS,NS,NS,NS,NS,NS,NS,NS
8572,HH,NS,NS,NS,NS,NS,NS,NS
8573,NS,NS,NS,HL,NS,NS,NS,NS
8574,NS,NS,NS,NS,NS,NS,NS,NS
8575,NS,NS,NS,NS,NS,NS,LL,NS
8576,NS,NS,NS,HH,NS,NS,NS,NS
8577,NS,HL,HL,LL,LL,NS,NS,NS
8578,NS,NS,NS,NS,NS,NS,NS,NS
8579,NS,HL,LL,NS,NS,LL,NS,NS
8580,NS,NS,NS,NS,NS,NS,NS,NS
8581,NS,NS,NS,NS,NS,HH,NS,NS
8582,NS,NS,NS,NS,NS,NS,NS,NS
8583,NS,NS,NS,NS,LH,NS,NS,NS
8584,NS,HL,NS,NS,NS,NS,NS,NS
8585,NS,NS,NS,LH,LL,NS,NS,NS
8586,NS,NS,NS,NS,NS,NS,NS,NS
8587,NS,LH,NS,NS,NS,NS,NS,NS
8588,NS,NS,NS,LL,NS,NS,HH,NS
8589,HL,NS,NS,NS,NS,NS,NS,NS
8590,NS,NS,NS,HH,NS,LH,NS,NS
8591,NS,NS,NS,NS,NS,HL,NS,NS
8592,NS,NS,NS,HL,NS,NS,NS,HL
8593,NS,NS,NS,NS,NS,NS,NS,NS
8594,LH,NS,NS,NS,NS,NS,NS,NS
8595,NS,NS,NS,LL,NS,NS,NS,NS
8596,NS,NS,LH,HH,NS,NS,NS,NS
8597,NS,NS,NS,NS,NS,NS,NS,NS
8598,NS,NS,NS,NS,NS,NS,NS,NS
8599,NS,NS,NS,NS,NS,NS,NS,NS
8600,NS,NS,NS,NS,NS,NS,NS,NS
8601,NS,NS,NS,NS,NS,NS,NS,NS
8602,NS,NS,NS,NS,NS,NS,NS,NS
8603,NS,NS,NS,NS,NS,NS,NS,NS
8604,NS,NS,NS,NS,NS,NS,NS,NS
8605,NS,NS,NS,NS,NS,NS,NS,NS
8606,NS,HL,HL,HL,NS,NS,HL,NS
8607,NS,NS,NS,NS,NS,NS,NS,HH
8608,NS,NS,NS,NS,NS,NS,NS,NS
8609,NS,NS,NS,NS,NS,NS,NS,NS
