segment_id,betweenness,closeness,match_dist
1244891416_79765084_11572594419_0,0.0002711163708086785,7.71510548972559e-05,0.0
1255450773_5332435848_79765087_0,0.001148465483234714,7.610010233498674e-05,0.0
1264734211_11749854894_1780515439_0,4.544378698224852e-06,7.711873013717949e-05,0.0
1267625349_79770418_79770445_0,0.011649577909270218,9.29717581831441e-05,3.9599199204449375e-05
1268167486_79428875_9465414952_0,0.00413112426035503,9.141438736387234e-05,0.0
1268167489_79428874_7298388746_0,0.04913442209072978,9.152926218233686e-05,0.0
1280362754_1281134759_1281134810_0,3.2536489151873766e-05,8.397202451990853e-05,0.0
1287912587_79761997_3365840896_0,0.048826571992110455,8.11866097553264e-05,0.0
1302235507_1282152263_7279139577_0,0.0063797396449704145,9.159935775851395e-05,0.0
1302235507_7279139577_1884197286_0,0.01204749506903353,9.162064783262608e-05,0.0
1302235513_2207997456_7115774449_0,0.0014737041420118343,8.979185751454454e-05,1.0403124539092657e-05
1302235515_258973888_258975227_0,0.0012005680473372781,8.983310349002032e-05,0.0
1302235515_258975227_7115774453_0,0.05202130177514793,8.986043344477978e-05,7.115352365606457e-06
1302235536_257555807_257555805_0,0.013569483234714004,6.373736832613492e-05,0.0
1302466492_257678742_1280164972_0,0.02409795660749507,8.929572872940191e-05,0.0
1302634877_7611465764_1884000998_0,0.03856643786982249,9.017036154080956e-05,0.0
1302634877_7611465779_7611942641_0,0.04566441025641026,9.060601086230157e-05,0.0
1302634885_5358474372_7588196081_0,0.02953767258382643,8.322909872410903e-05,0.0
1302634888_3417610740_257679850_0,0.04193148717948718,8.166831091558654e-05,0.0
1302634888_5740722895_3418910994_0,0.026025214990138067,8.126941493181196e-05,0.0
1302737882_6261034262_79761974_0,0.00802720315581854,8.732503567098528e-05,0.0
1302737883_1258887636_79761978_0,0.008499534516765286,8.715916270750701e-05,0.0
1302737888_1926772386_79761976_0,0.01863659171597633,8.733565395178929e-05,0.0
1302737891_1258963740_64695857_0,0.024552110453648916,9.361352743466142e-05,5.533576721852116e-05
1302737891_64695857_64700711_0,0.027222153846153847,9.366843221039135e-05,4.387324161618697e-05
